Unnamed: 0,tweet,target
2169,??’•you are valid??’•     pic.twitter.com/YlAjyOLfaU,0
1463,u can get an oreo shake at burger king,0
3199,It's okay sus. Let that hurt go 🤗 * that's me hugging ya bitter ass * 😂😂😂,0
1175,Depression sucks #getHelp  ,1
1290,"What's worse,  I don't want her knowing my whereabouts.   I'm tired of the , the  & not being able to live life.",1
2826,This month has had to be the worst month out of this year ,1
1953,getting my hair cut today ??™ˆ??™ˆ??™ˆ??™ˆ  ,0
1107,"If Danny thinks I'm depressed because I ate 375 calories of maple syrup, then he's probably right   girl coming through",1
1810,"All I want to do is sleep. My dreams are bizarre, but still an escape from my problems. Is this #anxiety, #depression, or both? #tiredoflife",1
2379,fuck that guy who made me feel like shit again.  ????,1
2982,"lonely is not being alone, it's the feeling that no one cares. #alone #depressed #anxiety",1
646,Often I go to bed as soon after dinner as seems adult (I mean I try to wait for dark) in order to push away from the massive pain in sleep’s frail wicker coracle.,1
205,Happy right now I just beaten the second game of crash bandicoot one more to go now didn't get that mad 😡 at the game lol 😂,0
1842,"What I don't know is how to fight the . Lonely at work, lonely at home. Me, my thoughts and silence. You can build a very awful depression on it, doubt it that one can build a positive and happy person from a shit like that. But one can always try, I'll. Advise welcome",1
804,Yep...I have them feels right now   pic.twitter.com/BafudqfBEy,0
2527,Microplush blankets are the  of  people.  pic.twitter.com/rb53cZSTXP,0
2053,I wore all black today as metaphor for my state of mind and also for the state of America on this day.   ,0
2724,Me and Cj just broke up,1
920,@spreecoza Wish Spree could stock up on more shoes in the bigger size range! Always miss the promotions!,0
1183,Can people please stop posting pics with their families. Thanks.,1
3195,"May the new year abound in H’s: Health, Hope, Healing, Happiness And H-coils!     ",0
2216,"It doesn’t help that I live on my own in a bachelor apartment the size of a storage locker. I need to find a bigger, & better apartment. , ",1
876,129   ????????????????????????????????????   ????????????????????????????????????????????????....... ????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????  ??????????????????????????????????????????????????????????????????.......   ?????????????????????????.......,0
1396,I'll just say it: the US  has become so corrupt in it's  that there is a deep sense of  in America,0
128,Nearly 12 o'clock and we are here listening to music and my girlie is making me howl with her dancing #oldtunes #daughter #laughs #memories,0
1931,Don't ever frown upon someone chasing a dream. Remember you were once chasing one too. HUMILITY ......,0
2499,ain't no sunshine when she's away ♫ ,0
2779,A joyless faith is not one for which Jesus died. #thegospel #joy #Jesus #happiness,0
3104,Never thrive on the hopelessness of another regardless how adverse the relationship may be. Hopelessness is hell’s nuclear bomb.,0
711,@JustinJeffre mornin sexy phantom crush hottie happy tremendous totally fun Tuesday love n hugs enjoy it xxoo love yas tons n bunches xxoo,0
2601,"Why am i so  today,  everywhere!",1
833,I am so damned sick of the near-zero degree temperatures we've had since Xmas eve. I just want to be warm again...,1
245,Accept that you are  and it’s not your fault. Telling yourself to ??Pull yourself together’ or ??Snap out of it’ won’t help.,0
1247,Family when one is missing holidays dont feel right.   ,0
2204,"When your entire dance company that you haven't seen in years is getting together, but you're the only one not going ",0
2825,"Me: How much price for this poster of this sexy man? Sales Clerk: That's a mirror, sir.\n #LaughOutLoud ",0
3011,It's gutting seeing everyone's snapchats of them getting on it while I'm stuck at work for Christmas and new year,0
2543,Drinking my first pint at 10 in the morning fact ,0
444,Didn’t get to live through the  but I’ve sure been to a lot of steak and shakes,0
1740,"The fourth day you didn't refill your medication because the price was too exorbitant, even with a coupon.   returns",1
2452,"No no no, everyone is starting to go back to school & I’m not ",0
558,End of the Obama Administration.   pic.twitter.com/RZGeOg6xH0,0
1666,@SandraOldfield I LOVE the comics! #hilarious,0
275,Can't believe I've had 9 days off already and that I'm back to work tomorrow! ,0
1655,To be alone is lonely or freedom...   pic.twitter.com/eqnKrbjoXr,0
424,@NBCNews @MarkHalperin @KeirSimmons Well that's funny cause we all know she is a serious Russian mafia atty,0
2419,I'm on my way with my best friend to the airport. She flies back to the states today.   ,0
2888,I'll just stay in bed today,1
276,??’•it will be ok ??’•    pic.twitter.com/di7n1sDxAS,0
2265,"It's really so sad, these stories about shootings. Makes me feel so  trying to keep my head up and not crash down again. Z",1
2362,"""AUTISM AND DEPRESSION""  ... I hate it when I get the feels... If you suffer from autism, you'll probably get this image...     pic.twitter.com/rz3zmMaK9a",1
2611,@LoveIsland That rap reminds me of when the kids were small and they would prepare a performance #cute #crap 😂,0
3152,"??’€â€¢What ""I'm Fine"" really meansâ€¢??’€   pic.twitter.com/8AGOTjdGZh",0
2534,"â€œI couldnâ€™t be with people and I didnâ€™t want to be alone."" ",1
2496,"give up on wow , carnt play my mage and carnt even pay to change its class so im stuck with a lvl 100 mage :( ",0
2251,What I feel like when I realize that there's no more Walking Dead until February 14th    ,0
2001,"@thedramble Tried it once. Poured into the sink. Didn't bother to make tasting notes :-) Looks like cheap sake, tasted like it too...",0
1059,"I'm , , Crying, and just feeling fucking Lousy today. I need a friend today to Perk me up. Hopefully. or least lend a ear.",1
2572," 2 dosorder (hypomania and ) is about 20%, while lesser grade Bipolar Spectrum Disorder is about 70 %",0
659,@benoitgomis @AU_SIS @HugoRosemont @alex_corbeil My pleasure: hope it was useful and happy to keep the conversation going!,0
1277,"Easy day at school today; last rehearsal before the show tomorrow... #excited to play #Nancy in #Oliver, then straight into new project! 😍",0
2485,Joker's job is to make public smile &amp; not spread hatred by d way. @Ra_Bies,0
3175,Today is already off to a great start..... 🙄 ,0
733,Packer nation right now...   ,0
2978,"When I say ""I want to die"", they say""Let's do it, no one gonna care you anymore"" It's make me feel pity of my life more. I just want someone to hug me when I cry. But it not gonna happen.""",1
2346,"""Depression, a strange yet comforting company.”    ",1
2158,Broken As I take this shattered glass And run it down my skin I hope for you the best In your devilish sin,1
2476,I'm falling apart and no one cares   pic.twitter.com/2APJu6tKV0,1
1226,Scratched 2 inches ice off the car 2 go sledging.After being done we had enough snow and stayed at home   pic.twitter.com/RaRHNljLMt,0
1845,Because I'm happy clap aLong if you feel like happiness is the truth',0
1285,To go back in time to the 1st grade so you can walk up and shove your bully on the playground. Little asshole.\n#StupidReasonsToUseTimeTravel,0
1757,This algorithm can guide management of the next  or Suicidal patient you see in your ED.  covers this complicated and critical Chief Complaint. pic.twitter.com/z3EKgdKzY0,0
760,#NAME?,0
2173,"Why the fuck am I hanging on this long, why don't I just kill myself? Oh yeah because I still have false hope.  ",1
1781,better care about yourself than about others because others wont care about you #lonely #sad #depressed,1
742,"@ArcadeGirl64 I actually really like hearing your thoughts either way, don't hesitate to share :)",0
200,"She would have some understanding. But noone, noone is there. People have their own lives and their own busy schedules. I have nothing but time. Time to think about what I used to have and what I no longer do have. I think, if I could only be with her again. ",1
3155,"Being a Debbie Downer is a neglected mental disability. The buzz word  is code for lacks resilience, has no faith, fearful.",0
260,â™?I Don't Love You Anymore - ANOHNI   ,0
1088,One day everything will end. It is inevitable but for the love of god why did it have to be my quesarito from taco bell ,0
2178,We want to help you with your . Give our office a call to learn how  may be the treatment you've been waiting for!,0
623,never had a dull moment with u guys 💕,0
1613,"Insomnia is common among the . In the typical pattern, a person wakes very early and cannot get back to sleep.",0
1887,What a pain in the ass day. ,0
681,This is the day the Lord hath made! I will rejoice &amp; be glad in it!,0
570,Be weird. Be #happy. Be #grateful. Be #positive. Be open #minded.\r#love #bliss #success,0
258,@Mike_J_Lord You're welcome 😃,0
452,@TimHortons Please please PLEASE make your jalapeño jack sandwich a regular! I LOOOVE it!!! ,0
6,Learning to pretend to have a good time had become a natural skill. I hope one day it is genuine,1
1063,wish things weren't how they are now. This year has had so much heart trauma. Makes my head spin for hours. Ugh I miss you,1
2794,Visited with my ex tonight. Not good.  ,1
986,and CLEARLY all this #breathless coverage isn't covering the REAL #Collusion story - #DNC &amp; #UkraineCollusion !!,0
2995,What does murmuring and complaining do to our psyche?    Start thinking of what you have and say thanks you alive,0
931,@PearlJam YES!!! Love it!!! 💞💞💞🎶🎶🎶🎥⚾⚾⚾👏👏👏 #thankyou #awesomeness,0
2353,"To come out of , you make friends but coming together in knowledge is rare. Be a friend in knowledge and uplift each other.",0
883,Is it bad I'm thinking bout saying fucc work and Gettin Drunk aGain ,1
643,I really love @TheFostersTV really great start to this season.  #resist,0
1125,Would you sign a petition to have Barnes & Noble stay open past 9pm?  ,0
2256,People are so thankful for their life around . I get  because I don't feel anything.,1
2984,"If you're so  that you had a dream you died and then you were annoyed when you woke up, clap your hands! ??‘�??�½??‘�??�½??‘�??�½",0
406,I literally tweeted I don't like people ate Stevenson and got more favorites on that than I do on a picture of me???� ,0
2494,I've been impressed by Karanka at Middlesbrough. Of course we'll stick with Martinez until he decides to leave. Becoming,0
2544,"@johntassparker Well, at the time, I think there was that concern. Now it is all bright and shiny with a price tag to match.",0
1464,"If you want a  treatment with little/no side effects, then you want to ask for  Therapy! pic.twitter.com/fJgV89iagH",0
2704,How do I find joy and pleasure in life again?,1
1996,watching my sister's keeper this late was not my best idea ,0
1829,I miss my mom. The dreams are too much.,1
2796,yesterday was amazing. thank u #mtv cant wait for the #interview the #irony is 7.10 was also supposed to be my 7 yr anv. plus6yr. ,0
231,Watching other NFL teams today emphasizes how pitiful the Eagles are,0
287,"If you are living with , , don't fall for the so-called ""cure"" peddlers here on Twitter. Seek professional medical help.",0
1257,If I don't say goodbye that means you'll see me again maybe not right away but we'll meet again,0
1542,"Psalm 95:1-7 O come, let us sing to the Lord; let us make a joyful noise to the rock of our salvation!",0
3084,131  ????????????????????????????????????????  ??????????????????????????????????????????????????????????????  ??????????????????????????????????????????????????????????????.......   ??????????????????????????????????????????????????????????????.......   ????????????.......w,0
2150,A fabulous evening at The Mayflower Theatre watching The Play That Goes Wrong - had us in stitches all evening #veryfunny #laughter,0
2894,Big Dog doesn't understand me.,0
96,"So excited for tonight, I actually feel a bit sick 😅",0
269,I'm so upset 😭,1
1695,My Hoosiers and Cards both lost today???© AND the sun has been out 2x in the past 13 days!!  ,0
1802,I spent hundreds of dollars on makeup online to cover my ugly face ;-;   ,1
2061,i have no classes with my neighbuour or my budster and we don’t even have LUNCH ??,0
2477,"6+ yrs of saving & my eye sight staying the same, i was excited for ... Just found out; im not a candidate.  very ",1
3044,We want to help you with your . Give our office a call to learn how  may be the treatment you've been waiting for!,0
2279,"I'm okay.  , Thank you for staying when everyone else left.",1
2474,@ddlovato rowing 3000 miles across the Atlantic Ocean with  and  in a fight to  can I get a RT please ??™�??™�??™�,0
1054,Christmas just ain't what it used to be.,1
1185,WHO THE FUCK WANTS TO be my friend and talk about some random shit? I has the lonelies ????    pic.twitter.com/5fVLFsmCbT,1
1677,"how they seemed to be trying to get people who ask me to block them, but I'm guessing it would be more like ",0
371,I'm having trouble catching my breath.,1
1972,why am i so ?â€¦.oh thatâ€™s right Iâ€™m writing .,0
533,America...just a nation of two hundred million used car salesmen with all the money we need to buy guns and no qualm,0
1888,Looked at a sparrow and thought about God's eye being on it...    shouldnt i find comfort in this?,1
2483,"I need a Harry Hug. Just a hug, nothing else. ",0
583,"I'm sinking so fast, I don't even know where to start to save myself.  ",1
1777,I don't know why these whole things are happening to me. I feel so  and . I don't know what to say to my parents too. ,1
2627,Santorini is so beautiful 😍,0
190,Going to have to say goodbye to our beloved pup in the upcoming weeks. ,1
339,Disturbing to see that  is trending. Heaven send the personal sponsors & BFFs to save the dreary day.,0
2057,50 ppl are in this house trying to use wifi. ,0
2765,"no alarm set, long lie, no plans tomorrow😍 #blissful",0
526,@soyoprincess @MisfitPhoenix @beastynewall @Gunderthswain 'Racist'is the fashionable insult - ignore it.,0
2745,Brandy is going to a dog hotel for a couple of days,0
267,@SpnTentation Thank you! My first solo run!  #excited #andnervous,0
71,"@mandzvester 😂😂😂\nThats why I work on my own, to many miserable fok around 😂\nAfternoon Smiley😃x",0
1085,OH YEON SO's kdrama is so nice and i am still in awe that she and dara are friends now.. hope they can have kdrama soon!,0
2961,I wish I was successful with women ????   ,1
1256,Niall's handwriting is so beautiful 😭,0
2416,love to see them interacting 😸🙏 #itsbeensolong #laughing,0
613,@CNN @cnnbrk what is the #FakeNews of the day? Need my #laughter to start my day. @foxandfriends @realDonaldTrump @kilmeade @PeteHegseth,0
2344,"H've you ever  tweeted a tweet liKE    (etc,etc).......????  People will likes them tooo.... So don't show your sadness in social media.....!!! Be StrOng......",0
2258,the tears will cry   the pain will tear the world may hope   life may live,0
790,Bout to break out my secret Santa gift after taking this fatass L in fantasy...   pic.twitter.com/rXmMEsoOPJ,0
2690,"Seriously, why do people punish children for 'sass'? Wit should be rewarded, not discouraged!",0
303,I'm not  or . I always grow my toenails out and don't shave. Duh.,0
2876,A box of 80 @krispykreme donuts.... #awesome \n\nNow that is how to celebrate a birthday!! Happy Birthday!! \n\nNeed celebration donuts now!,0
2048,"Your  perseveres. Good luck in Mercury Awards, darling @ANOHNItweets   pic.twitter.com/is67imvghq",0
868,"Today #wanking target: #Long #sexy #tongues\nThat's my #fetish - #long #yummy #tongue\nIf any girl want,sent me your tongue photo :) I love it",0
2947,I guess I hurt everyone…I guess I'm just fucking liar…i can't take it anymore…,1
66,!!   2016 officially the worst year in history!!! ,0
241, seriously increases the risk both of developing and also dying from heart disease,0
1627,"do you feel  ?  ?  ? direct message me, i would love to interact with you guys ???„???„",0
8,When you go out and try to be a part of life & end up feeling like you are less a part of it then when you started.   pic.twitter.com/J625NXrWDb,0
520,I feel like I don’t have a purpose in life.,1
1866,@wildpawspics @starbeeston Don't miss out today then 👍💻😋\n\nThey are soooo yummy 😆,0
2973,"It was all good  I was enjoying Tv Until out of nowhere ""I used that R200 to arrange the funeral"" appeared ",0
2358,#fans #gamers what you think @EAMaddenNFL 18 is going to rate the #Dolphins #offense #defense special teams rating &amp; rank out of 32 teams,0
1180,"In St.Thomas. Can't tweet and watch PLL, wifi sucks. ",0
1728,Reject . Turn off your tv's or media emitting PsyOps sentiment analysis algorithms of hopelessness. Choose ! ???‡??‘�??�¼??’¯??‘¼??�¼â€¦,0
2159,DA NEW YR ALONE I AM  BCAUSE OF WAT HAPPENED 2ME ND NOW YA'LL WANA MAKE MY  WORSE!?!I'VE TRIED MY BEST 2GIVE CHANCES I_,1
1101,"What an amazing statement, really clears things up. @realDonaldTrump #believeme #tremendous #maga #russia",0
2448,I got to ride with and witness Amanda Coker break a 77 year old bicycling world record. Awesome athlete!  #amandacoker #tdf #relentless,0
515,Two options remain:  1. Sell this phone 2. Sell myself. ,0
2759,And again the same problems as all season and last year and the year before.  ,0
2853,Happy new year... 2017 Bye bye the year of ,0
396,@YummyMummiesAU LOL 😍 This show is so funny,0
588,Just realized that when I wake tomorrow  episode 3 will not be under my dying xmas tree.,0
2083,":) I hate this emo and this feeling ""fake smile"" ",1
323,It's my time to shine 😅,0
2421,Well seeing the #Eclipse2017 was #amazing really cool even though it only lasted 2 mins,0
1269,Up bright and early for class today 😂👌🏾 I can't miss nane nother one,0
494,"For anyone having a bad day, I love you. It doesn’t matter if anyone else out there does, know that I do. So next time you see yourself in the mirror, smile.  ",0
2257,"I have never experienced more of an emotional rollercoaster like I did with my  and  than I did yesterday. Not since I was at least 19. The guilt I feel today for how I treated my child is immense. These disorders are no joke. I'm sorry and I love you, Bug.",1
847,My album of the year was   - few artists have managed to convey the modern world's horrors so beautifully. Bold move.,0
2111,", , and  can be scary. Call 314-645-1567 to turn those monsters into smaller obstacles!  ",0
206,"It used to be talking about nothing for hours, now it's just not talking. Really, what happened??  ",1
2568,"After the first quarter, sales of my game () plan to get 100.000 rubles, including the Russian market and the European  pic.twitter.com/xpQfiqByav",0
328,Dear Life: Please be gently to me.,1
2964,I love #tattoos but seriously #justtattooofus that's just #revenge &amp; it's #permanent for life not sure it's worth the #5mins of fame 🤔,0
2103,You haven't experienced  until you've reached the last cage in the frozen chamber of a 40ft trailer.,0
772,#Bible reading today shows us the Lord has done #great things for us &amp; we are glad. Our mouth is filled with #laughter &amp; tongue with singing,0
769,Whitey's for dinner. Called ahead! #shake #burger #seasonedcurlyfries #havetoeatfast,0
916,@MrAlexLawson ... or have an earpiece that feeds him gruelling questions by an irate news editor :),0
1033,Does anyone else feel really weird at night time on christmas day? Like it's over after all that fuss n it's just GONE ??? ,0
1534,"Im so glad you can look at me and say Im ignorant, stuiped, and worthless. Its not like I wanted love and support from my mother ",1
3105,"@johntassparker Well, at the time, I think there was that concern. Now it is all bright and shiny with a price tag to match.",0
1990,Jamba Juice isn't in the mall anymore ???•???±???¢,0
3134,"Internet on point,Channel O on point ",1
2112,"Dysthymia is a state of chronic  mood, the symptoms of which do not meet the severity of a major .",0
456,I definitely know my karaoke song now so hmu and it's by Britney shocking,0
356,kokobop is such a weird name\nbut I remember that it is said to be more lit that growl and it is #EXO so I'm accepting the name,0
1019,How did I become a virus? Awareness listening the great music by  ,0
474,wow i’m  but i have so many good things happening in the next few months i just gotta hang in there.......,0
2056,If your only response to this current political crap show is 'but Hillary!!' Or 'but Obama!!' you need to start looking for a new argument.,0
957,I don't know why but I'm suddenly very  ????,1
1761,Damn I don't wanna go to work. :(  lmao,0
1249,@pattonoswalt @EricaRoman_ Amazing how folks are foaming at the mouth to judge. We're happy for you @pattonoswalt !!!!!!!!!!,0
3028,"@dwarsrivier_SA Welcome to the industry fellow #guides! Expect a future of #excitement, #hairraising tales and just allround #fun! :D",0
1435,"If you need hope today, ask God into your heart. Then, take  over the devil and cast  away from you â€“Kenneth Copeland",0
2433,They promised I would go blind but I still got 20/20 ,0
155,"Harden not your heart, as in the provocation, and as in the day of temptation in the wilderness: - Psalm 95:8 KJV",0
1408,"Loneliness can feed depression, and depression can trigger loneliness. The important thing to remember about this cycle is that small steps can help us change. Therapy can help you identify those steps.    pic.twitter.com/T98xRnnlCQ",0
934,I felt myself #laughing so hard in my sleep ...now I don't remember why🤦🏾‍♀️😂😂😂,0
696,Anyone want to talk? I'm feeling depressed,1
2086,Omg why does everything have to take so long?? If it's my call it should be quick. Just want my baby girl back. ,1
186,Life's turned out totally different than you thought_You're lost & alone_Desperately Need Help-JesusChristHeals&SavesASK,0
1854,Today I'm #grateful for\n\nMy car\nMy phone\nMy thumbs\nGoing on walks\n@Twitter \n\nWhat are you grateful for today?,0
1478,The worst part of working  is the  due to f'ed up melatonin and cortisol cycles.  ,1
712,Uncharted 4 on Crushing is the least fun I've ever ha splaying a video game  ,0
1522,Some people just need to learn how to #smile 😁 and #laugh 😂😂 #live #life,0
131,People with depression are 4x more likely to have a heart attack ,0
2807,ok im running out of steam because god im feeling so  this morning,1
232,I haven't snuggled my little Uigi in SIX days????????,0
2519,"-whatever life gives you even if it hurts, just be strong and act the way you always do because strong walls shake but never collapse",0
1955,I want peace. A life with no conflict. Do I have to die to find peace?  'suck it up or commit suicide'? Is that my only options? ,1
2024,@itsjohnjosh yessss!!! i'm so glad 😊,0
2805,How was your ? Great fun or did you fake enjoyment? Feeling the same about New Years Eve? Need to talk?  ,0
2036,"For 2016 - Up my  game,  move out of  (since London is too expensive), beat  and maybe settle down with someone :)",0
699,2 days to our meetup..,0
2493,"Once she said you are my world, now she is saying not only you exist in the earth. #pain  #heartbreaking",1
3072,@Kazalex_ Happy birthday hope you have and amazing day!,0
1557,The only causal factor in  that ties everyone together is an overwhelming feeling of . A kind word can save a life!,0
7,Aw man im outta pizza rolls ,0
164,@LisaCim @AcaciaEvans This is the best picture I have ever seen! #beautiful #happy,0
909,My hittas a shake the spot if I point my finger,0
2481,"Wont be watching Veronica Mars anymore. Wasnt it enough that she lost Lilly, Duncan and her own mother? Ya gotta strip her of everything? Theres got to be something uplifting in a show that makes you wanna keep watching. Makers of Veronice Mars you screwed up. BAD. ",0
1659,"fuck no, rita died. I don't even wanna finish dexter ",0
1058,Tonight's episode of #GameOfThrones is just epic went through so many emotions watching it #dragonwhitewalker #flippinheck #brilliant,0
622,Relation and connection are not somewhere and sometimes but everywhere and always' Emerson,0
559,@myouimina U r but idk to what extent u can go with teasing me 😃 u love it too much.,0
992,"@helen_bywater @SDWorxUKI @TonynJo9091 Congratulations Jo, that's fantastic #30Years #inspiring",0
57,@Orin_Atlantis 'I am much more cheerful when you are around',0
2666,"When I don't have anything to distract me, I just find myself peering down the balcony and seeing my bloodied self on the ground.    ",1
877,Music is my refuge. I can crawl into the space between the notes and curl my back to loneliness.      pic.twitter.com/an8NoNTB6r,1
1160,You know life sucks when you just want your mom to kick you out just so you don't have to deal with bullshit anymore  ,1
2749,Unrealistic expectations attract disappointment. And that's what you were #disappointment #sad,1
2454,Tu me haces reir. - You make me laugh. 🤣 #laughs #friends #jaja #haha,0
2357,@dngokingyok They are my hetero guilty pleasure 😂,0
1959,I didn’t want to wake up. I was having a much better time asleep. And that’s really sad.,1
97,Oh sorry I'm on your bestfriends list?   ,0
1191,is dangerous and deadly; hopeless people has nothing to loose.   sure children and young people are nurtured to be hopeful and see the beighter side of life.  RRM.,0
1410,Huhhh fuck... wish me luck!   ,0
34,"My wish for 2015 is that no one suffering from  should EVER feel alone. That they would receive help, love, support & kindness.",0
1320,@071304Nathan Happy #blissful birthday,0
1768,We can never allow degradation of self so low by external events that we as human beings ever give up or give in to feeling .â€¦,0
1473,Yay... a big shout out for my friend @GuptaJuhi90 . Welcoming her back on twitter. She a terrific writer. Stay tuned for tweets.,0
1791,Thx @DirectEnergy for hosting us @StampedeShaker ❤️ my boys @TomCochraneMUS @Trooper @Sloanmusic 😍 #great #nite,0
1942,"Quote: “ ,  and  are caused when we are living to please others.” Paulo Coelho  pic.twitter.com/Cy8zun5IFm",0
329,How would you feel if your parents were to argue each and every single day?  ,1
1139,Adulting day  (1) - (thread)  Major depressive episode hit last night...   pic.twitter.com/v5XIiYG8aS,0
1416,Getting an unexpected phone call that instantly cheers you up &amp; makes you smile! :) #week12 #itsthelittlethings #smiles,0
248,It's #AmazonPrimeDay! And I'm #broke. So in reality it just another day for me #depressing,1
304,the  people are the  ones..,0
1485,cant believe im back at work tomorrow!,0
499,"@SAVAGEKERMlT don't #worry, froggy\nit will SOON be TIME for #FROGFEARFRIDAY!",0
2975,Who wants hot snapping?\nAdd me : rchar28 \n #nudes #snapsex  #snapchat #sexting #cam #hot #trade #pics #swap #horny #chaud #pussy,0
1168,"RT keithllbllm Happy New Year- try to have more Worth Living moments of hope, health &  happiness.  … pic.twitter.com/rez61PZZVj",0
473,Happier than I have been in a long time \n#happy #smiles #beingme #wifey,0
2830,When you are with your friend and you are still laughing 😂🙌🏻🔝💕 @Tereza_Gray #FriendsForever #laugh #summer,0
1013,Can't wait to be rid of 2014   ,1
2156,126  ??????????????????????????????4?????????????????????????????????????????????????????????????????????   ???????.......?????????????????????????????  ????????????.......???????   ??????????????????????????????????????????w  ?????????????????????????????????????????????????????????????????????????????????ww   ??????????????????????????????????,0
1310,ugh i’m so unhappy and at war with myself,1
2435,"I'm in such a good place right now, so happy... 💛 I just wanted to share that #positivevibes #optimism #followingmydream",0
286,I hate it I hate it I hate it I hate it I HATE IT LIFE I HATE   ,1
796,Found out the peraon i liked wanted to that someone else #sadness,1
1326,Really feel like shouting and throw things. I'm just so vexed.  ,1
2459,"Hope is beginning to leave my body, one step at a time.  ",1
1610,Honesty & Bravery are wonderful traits. Traits of a great human.  Great humans triumph.   ,0
2065,"Be vewy, vewy quiet. I'm hunting my low self esteem, you wascalwy depwession you. Or, why I don't own a gun.  ",1
2395,Biggest regret till now -  Ageing beyond teens!  ,1
869,Christmas Day meltdown. An hour of arguing in the street while trying to walk to lunch at her parents. ,0
400,Going through the clothes I brought home and realize I left my one great pair of jeans in Wilm ,0
1436,if i'd known it was going to go from 78 & sunny yesterday to 61 & cloudy today i still wouldn't have done anything differently ,0
1509,I will choose to leave than to live..,1
1073,Horny. Anyone? #horny #bi #sex #london #snapchat #gaysnap #hornysnap #snapchatgay #snapchathorny #gaysnapchat #hornysnapchat #snapgay #snap,0
1593,Realized that not ever having children has made me .,1
844,I’ve done enough today time 2 he,0
1087,Sometimes I understand why Kurt Cobain blew his head off...,0
2520,"I hate Twitter. Anyone  or  today, here are my . pic.twitter.com/q6kKhO7MCR",0
2054,@S1dharthM @Asli_Jacqueline @foxstarhindi @krishdk @rajnidimoru Looks fun! 😀 cant wait to watch!,0
27,If youre  youre living in the past. If youre  youre living in the future.  If youre at  youre living in the present,0
1541,watching that video and realizing that I've gotten uglier #depressed,1
2072,133    ?????????????????????2??????????????????????????????????????????????????????????????   ??????????????????? ??????????  ???????????????2???????????????????????   ????????????????????????????????????????????????w   ???????????????????????????????.......   ???????????????????????????????????????  ?????????.......  pic.twitter.com/k1dJsD31gy,0
3073,"Just woke up because let's be real, can't be upset or angry if you just sleep all day.   ",1
376,Spending my last day off in bed rough as hell... And the sun is shining ???” ,0
2882,Bored as fucking shit christmas in a hospital isnt so fucking fun,1
1968,And I'm starting to break down;    pic.twitter.com/0Nk3TChkQq,1
1586,It's only 7:20pm and I'm off my tits on alcohol   ,1
1248,"You are MINE, my baby, my headache, my love, my smile, my frown, my wrong, my right, my pain, my happiness, my everything.",0
586,"Just a thought, have I become afraid of things, safety in routine, what I know? ?  ",1
2870,@Roberts_An28 Ahww noo don't be shy! I don't bite 😫❤,0
1220,@nkrrao karamadai ranganatha. Pallikondeeswarar shiva. Some more avl. Dont outrage without reason @kalps1616,0
2701,Not going to Decadence after allâ€¦ ,0
636,"Too much tasks at work can cause stress, , and even poor performance",0
2513,Had the best week w my ppl but wish there didn't have to be another goodbye,0
2447,Not trying to offend nobody,0
2278,Like I'm going for a subway when I clearly shud be eating salad ??�·???­ ,0
936,When you wished you never woke  ,1
384,128  ?????????????????????????????????????  ???????????????????????   ?????????????????????????????????????????   ?????????????????????????????????????????????????????????????????????  ???( ????????????????????????? )   ???????????????????????????   ?????????????????????????????????????????????   ?????????  pic.twitter.com/iAprwpAnjK,0
1688,I can not watch @BobsBurgersFOX  on my lunch anymore. I am laughing way too much by myself for this to be acceptable. #crazylady ,0
2317,"Jordan is helping Arya hunt a moth, lifting her up to get it on the walls. it's super adorable. #kitten #boyfriend #adorable #hunting",0
2060,Love implies anger. The man who is angered by nothing cares about nothing. ~Edward Abbey #love,0
2502,God's  is the antidote to . He will never leave us. ,0
2340,For those feeling   or  during this festive period feel free to reach out. Here to listen ??‘�??�»,0
1444,Phone ring at anytime now . ??¤¦??�½â€�â™€ï¸� ,1
2507,Always sad on New Year ???’ Diff time of year 4 lot ppl. Always the hope the next year will b better.  wd b nice 2  ,0
243,Why we loose hope in ourself When people demotivate us...,0
2096,"When your 14 year old son looks to go to New Year's Eve party and your stuck in, must mean getting old ",0
2663,Carrie Fischer also known as Princess Leia passed away. ??’” ,0
2079,"Granny Smiths with Flapjack Crumble, died and in heaven #yummy @stac28 @Kimtins  #NadiyasBritishFoodAdventure",0
2212,Hammered af. And just watched the bengals lose.,0
1501,Going to #BigApple tomorrow! Loving #NJTransit #commute! Wearing #khakis #whiteshirt #maybeblue #brownshoes #macys #joy #jealousyet?\n#usa,0
60,I forgive everyone. It's rare for me to hold a grudge.,0
2854,I like this and thought I would share in case it helps a little    pic.twitter.com/m2alvA4RN5,0
481,Why is my life so cruel?????,1
2776,"Last year I was at the bar all night, getting free drinks, and making out with a stripper. This year I'll be in bed by 9:30. ",0
236,ha 🙃 ha 🙃 i just realised that i've never actually been to therapy and i still don't know if i'm depressed or just sad all the time,1
2735,"Smartest way through any complex, hard &amp; lengthy negotiation is to #consult, not #insult - #BoJo please take note. Never too late to learn!",0
661,Don't know why I feel so  today. :/,1
2652,the only problem people should have in the morning is burning their tounges on hot coffee (like i just did),0
1645,These overwhelming emotions are too much,1
193,One of the common misunderstandings about depression is that it's similar to feeling sad or down. Sometimes a people with hopelessness feels depression or vice versa.     pic.twitter.com/iS5JSTQKPP,0
701,Doing my daily devotionals brings  me such 🙌🏽 joy to my life. Its truly #amazing to study his words. #amen #godisgood #dailydevotionals,0
